Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-May-2017,115.30,116.35,114.65,114.90,115.195194730901838309,388074,1532,44704260.00,104511,26.93,1.70,-0.40
16-May-2017,116.50,116.50,114.30,115.25,115.201663038061013036,571845,1954,65877495.00,138542,24.23,2.20,-1.25
15-May-2017,115.90,117.35,115.00,117.05,116.257961424359768213,541015,2039,62897301.00,120796,22.33,2.35,1.15
12-May-2017,116.40,117.25,113.75,114.90,114.997151519541707790,1325268,2508,152402045.00,311078,23.47,3.50,-1.50
11-May-2017,118.00,118.25,115.45,116.00,116.379775920149719276,1001875,3428,116597988.00,261302,26.08,2.80,-2.00
10-May-2017,119.05,119.25,116.60,117.05,117.494640000245660258,651306,2605,76524964.00,212597,32.64,2.65,-2.00
9-May-2017,118.70,119.00,115.55,118.30,117.248122972462413961,934323,4234,109547618.00,191133,20.46,3.45,-0.40
8-May-2017,117.60,119.75,117.60,118.25,118.567526864515745917,1212473,5039,143759925.00,262972,21.69,2.15,0.65
5-May-2017,113.05,120.00,112.60,116.40,117.421726792580492469,6361123,24362,746934047.00,1930553,30.35,7.40,3.35
4-May-2017,112.85,113.95,111.35,112.40,112.452961392721113080,1021310,4151,114849334.00,275596,26.98,2.60,-0.45
3-May-2017,113.55,114.00,110.00,112.10,111.562586262478594333,2227214,6551,248473754.00,928247,41.68,4.00,-1.45
2-May-2017,110.90,115.30,110.00,112.55,113.505989957862895659,5036179,24422,571636483.00,773998,15.37,5.30,1.65
28-April-2017,95.00,109.00,94.60,107.45,103.631551034056816770,7231034,29117,749363269.00,987050,13.65,14.40,12.45
27-April-2017,95.00,95.40,93.75,94.60,94.477591268237825627,410822,1519,38813473.00,120147,29.25,1.65,-0.40
26-April-2017,94.75,95.80,93.20,94.35,94.785693020221449596,772546,3180,73226308.00,231360,29.95,2.60,-0.40
25-April-2017,93.90,95.00,93.25,93.95,94.309383661324261441,539395,1938,50870010.00,161455,29.93,1.75,0.05
24-April-2017,92.50,93.30,92.40,92.95,92.885981159628825706,326639,1258,30340184.00,74062,22.67,0.90,0.45
21-April-2017,92.60,93.90,92.05,92.40,92.803622324111651538,258232,1222,23964865.00,82628,32.00,1.85,-0.20
20-April-2017,91.85,92.85,91.60,92.55,92.332366632605063824,308265,1121,28462837.00,91765,29.77,1.25,0.70
19-April-2017,92.00,92.50,91.05,91.65,91.653497669182698552,346445,1194,31752896.00,148613,42.90,1.45,-0.35
18-April-2017,93.00,94.40,91.10,91.85,93.516810431377798601,956192,4423,89420026.00,325794,34.07,3.30,-1.15
17-April-2017,92.70,93.05,91.60,92.50,92.444239752808001522,341435,1186,31563699.00,83387,24.42,1.45,-0.20
13-April-2017,92.95,93.40,92.35,92.60,92.831640000298457719,402067,1497,37324539.00,130382,32.43,1.05,-0.35
12-April-2017,92.00,93.60,90.75,92.55,92.349747036284830010,855261,3312,78983137.00,233985,27.36,2.85,0.55
11-April-2017,90.95,92.30,90.25,91.85,91.427580875152473070,582070,2290,53217252.00,210517,36.17,2.05,0.90
10-April-2017,88.00,90.50,87.85,89.80,89.412264612374663731,408900,1533,36560675.00,177293,43.36,2.65,1.80
7-April-2017,88.05,89.60,87.50,87.85,88.688030744317941987,521202,1932,46224379.00,184567,35.41,2.10,-0.20
6-April-2017,90.80,91.00,88.70,88.90,89.381692169216921692,444400,3735,39721224.00,179192,40.32,2.30,-1.90
5-April-2017,90.85,91.50,90.05,90.95,91.197469400803203056,2296057,1534,209394588.00,2091061,91.07,1.45,0.10
3-April-2017,91.25,91.80,90.05,90.45,90.860968470618179504,314310,2180,28558511.00,114984,36.58,1.75,-0.80
31-March-2017,90.30,92.00,90.10,91.35,91.270487306359021752,577809,7014,52736909.00,271670,47.02,1.90,1.05
30-March-2017,91.65,91.90,90.50,90.80,91.230806142034548944,510580,1564,46580625.00,133396,26.13,1.40,-0.85
29-March-2017,91.60,91.60,89.95,91.10,90.596991973551717916,859035,2398,77825987.00,149837,17.44,1.65,-0.50
28-March-2017,90.75,91.35,90.35,90.50,90.750952042962660469,308547,1354,28000934.00,111187,36.04,1.00,-0.25
27-March-2017,90.00,91.25,89.60,90.15,90.507756434203023927,813776,3198,73653040.00,241789,29.71,1.65,0.15
24-March-2017,88.20,90.55,88.10,89.70,89.927419477058241517,923774,4555,83072612.00,340035,36.81,2.45,1.50
23-March-2017,87.50,88.45,87.10,88.20,87.896979195193175871,368809,1502,32417197.00,140780,38.17,1.35,0.70
22-March-2017,88.10,88.60,86.85,87.10,87.595604411667970091,410457,1544,35954229.00,125507,30.58,1.75,-1.00
21-March-2017,87.90,89.00,85.10,88.80,88.073943588784269709,673554,2855,59322557.00,244066,36.24,3.90,0.90
20-March-2017,87.35,87.75,86.00,86.90,86.943074015145171130,501546,1695,43605951.00,126164,25.16,1.75,-0.45
17-March-2017,88.80,89.10,86.70,87.15,87.363655400594714578,405909,1867,35461694.00,137597,33.90,2.40,-1.65
16-March-2017,86.75,89.20,86.75,88.50,87.960013927196264234,1025332,4080,90188217.00,266077,25.95,2.45,1.75
15-March-2017,86.00,87.65,85.45,86.50,86.860709798336545543,715499,2463,62148751.00,165089,23.07,2.20,0.50
14-March-2017,86.70,87.50,85.80,86.40,86.471895072321647462,611850,3297,52907829.00,277851,45.41,1.70,-0.30
10-March-2017,86.80,86.80,84.55,84.90,85.463812465123933788,388877,1910,33234911.00,132776,34.14,2.25,-1.90
9-March-2017,84.30,86.75,83.90,85.60,85.658730779057002833,857203,3002,73426921.00,249614,29.12,2.85,1.30
8-March-2017,85.40,85.50,82.95,84.25,84.348530389319549196,591211,1931,49867779.00,220936,37.37,2.55,-1.15
7-March-2017,85.80,85.80,84.35,84.65,84.781952244320736362,244662,1101,20742922.00,70927,28.99,1.45,-1.15
6-March-2017,85.95,85.95,84.65,85.55,85.339614017044430672,455046,2317,38833450.00,154687,33.99,1.30,-0.40
3-March-2017,85.00,85.75,83.70,85.30,84.775106202209005947,717970,2840,60865983.00,204820,28.53,2.05,0.30
2-March-2017,88.15,89.45,84.60,84.90,86.761317315000373197,1245989,5048,108103647.00,342296,27.47,4.85,-3.25
1-March-2017,88.50,89.80,86.60,87.90,88.861943340663882848,2196743,5392,195206852.00,1246201,56.73,3.20,-0.60
28-February-2017,83.00,88.15,82.95,87.35,86.836488382468949265,1797542,6706,156092235.00,425454,23.67,5.20,4.35
27-February-2017,85.10,85.10,82.50,83.40,83.191437961266766869,474373,2132,39463772.00,114248,24.08,2.60,-1.70
23-February-2017,84.40,85.40,83.55,84.05,84.479657200381477164,377480,1436,31889381.00,118511,31.40,1.85,-0.35
22-February-2017,86.15,86.30,83.55,84.15,84.898979452424753680,629466,2944,53441021.00,183197,29.10,2.75,-2.00
21-February-2017,86.00,87.35,85.75,86.15,86.445106848973903743,1092149,6603,94410937.00,373264,34.18,1.60,0.15
20-February-2017,83.30,86.50,82.70,86.05,84.234346256761627301,2669106,6335,224830399.00,636789,23.86,3.80,2.75
17-February-2017,83.20,85.00,83.00,83.30,83.934041695757951663,602987,2747,50611136.00,156453,25.95,2.00,0.10
16-February-2017,81.00,83.35,80.40,82.55,82.116286705364572368,398988,1872,32763413.00,106087,26.59,2.95,1.55
15-February-2017,83.00,83.55,79.85,80.90,81.403782436232791757,407145,1729,33143143.00,130860,32.14,3.70,-2.10
14-February-2017,83.70,83.90,82.70,83.00,83.182908122073308574,272492,1173,22666677.00,98355,36.09,1.20,-0.70
13-February-2017,84.75,84.90,82.75,83.90,83.837950485994771813,370683,3282,31077303.00,151837,40.96,2.15,-0.85
10-February-2017,84.20,84.95,83.65,84.40,84.414219541625516695,529567,3184,44702985.00,141956,26.81,1.30,0.20
9-February-2017,84.05,85.70,83.10,83.85,84.369670494278544001,1252391,4794,105663816.00,378133,30.19,2.60,-0.20
8-February-2017,83.00,83.95,81.80,83.30,83.094524589920250916,538188,2320,44720476.00,142611,26.50,2.15,0.30
7-February-2017,84.40,84.40,82.45,82.90,83.122432521814342771,393090,1866,32674597.00,108856,27.69,1.95,-1.50
6-February-2017,85.40,85.90,83.20,83.95,84.525576007208134895,582675,2523,49250940.00,204317,35.07,2.70,-1.45
3-February-2017,86.00,86.30,84.05,84.55,84.931839890635360649,1711705,7448,145378255.00,596942,34.87,2.25,-1.45
2-February-2017,79.05,84.45,78.90,83.90,82.276836169013293187,1566291,6384,128869468.00,470465,30.04,5.55,4.85
1-February-2017,76.50,79.75,76.40,79.45,78.682602973422554912,846432,3143,66599473.00,206266,24.37,3.35,2.95
31-January-2017,78.00,78.00,75.45,76.05,76.414192271656611472,342609,1418,26180190.00,107980,31.52,2.55,-1.95
30-January-2017,78.70,78.70,77.20,77.45,78.023058988109116344,343120,1270,26771272.00,104406,30.43,1.50,-1.25
27-January-2017,79.00,79.80,78.10,78.50,79.015394270787355962,1551941,3266,122627230.00,833832,53.73,1.70,-0.50
25-January-2017,79.35,79.65,78.00,78.65,78.594577160988668861,536398,2015,42157974.00,200749,37.43,1.65,-0.70
24-January-2017,78.00,80.00,78.00,78.50,79.061520138088493980,910141,3183,71957131.00,309241,33.98,2.00,0.50
23-January-2017,78.00,79.10,77.60,78.00,78.188534500283534660,654241,2393,51154145.00,181352,27.72,1.50,0.00
20-January-2017,77.65,79.65,76.90,77.95,78.501779594964030457,1284281,5495,100818344.00,328144,25.55,2.75,0.30
19-January-2017,77.40,78.00,74.40,77.05,76.533342116413399481,1791323,8097,137095936.00,361239,20.17,3.60,-0.35
18-January-2017,75.95,77.00,75.60,76.80,76.252143403543053630,528132,2395,40271197.00,215736,40.85,1.40,0.85
17-January-2017,74.70,76.15,74.70,75.55,75.419808889591716010,682956,2346,51508411.00,186185,27.26,1.45,0.85
16-January-2017,72.95,75.10,72.60,74.70,74.350903711375075016,668189,2761,49680456.00,276030,41.31,2.50,1.75
13-January-2017,72.90,73.50,71.20,72.55,72.353260024496899696,366577,1571,26523041.00,93180,25.42,2.30,-0.35
12-January-2017,73.30,73.75,71.75,72.35,72.474998677810590822,586149,2326,42481148.00,220779,37.67,2.00,-0.95
11-January-2017,70.70,73.75,70.20,72.40,71.818118000465577105,7715156,4787,554087984.00,6030435,78.16,3.55,1.70
10-January-2017,68.80,70.00,68.45,69.80,69.163430416231736389,361169,1652,24979687.00,119129,32.98,1.55,1.00
9-January-2017,67.35,68.45,67.25,68.25,67.759465151589361806,326672,1290,22135120.00,121935,37.33,1.20,0.90
6-January-2017,67.70,68.50,67.00,67.35,67.725174204698830350,346001,1534,23432978.00,92683,26.79,1.50,-0.35
5-January-2017,65.80,68.00,65.80,67.55,66.996333750777551730,606069,1819,40604401.00,203583,33.59,2.20,1.75
4-January-2017,66.20,66.90,65.50,65.80,66.074675189386047519,239986,1051,15856997.00,76856,32.03,1.40,-0.40
3-January-2017,66.50,66.85,65.70,66.20,66.290256636837716405,321388,1569,21304893.00,85834,26.71,1.15,-0.30
2-January-2017,66.90,67.60,65.80,66.50,66.441979546757057981,347231,1320,23070715.00,97136,27.97,1.80,-0.40
30-December-2016,66.40,67.60,66.25,66.90,66.913158467162191556,376974,1581,25224521.00,135960,36.07,1.35,0.50
29-December-2016,65.60,66.80,64.80,66.40,66.005540179134014459,214253,1213,14141885.00,85444,39.88,2.00,0.80
28-December-2016,64.55,66.15,63.90,65.30,65.289406806530445004,410018,1840,26769832.00,172139,41.98,2.25,0.75
27-December-2016,62.55,64.80,62.55,64.45,64.072599592850606054,535430,1965,34306392.00,192092,35.88,2.25,1.90
26-December-2016,64.50,65.40,61.85,62.30,63.505942429648170805,428276,2020,27198071.00,152615,35.63,3.55,-2.20
23-December-2016,65.80,66.35,64.25,65.05,65.191411347828719741,478911,2434,31220884.00,132890,27.75,2.10,-0.75
22-December-2016,66.75,66.80,65.60,65.85,66.084454020174321809,255275,1288,16869709.00,93977,36.81,1.20,-0.90
21-December-2016,68.30,68.45,66.80,67.05,67.547504132568723087,196004,1356,13239581.00,68968,35.19,1.65,-1.25
20-December-2016,68.25,68.35,67.55,67.80,67.950854976089651730,248428,894,16880895.00,99391,40.01,0.80,-0.45
19-December-2016,67.50,68.40,67.50,67.95,68.014393922888661336,137697,633,9365378.00,63012,45.76,0.90,0.45
16-December-2016,69.00,70.00,68.45,68.60,68.965020739814762202,351980,1397,24274308.00,132702,37.70,1.55,-0.40
15-December-2016,69.45,70.75,68.75,69.40,69.673058655038883546,344233,1970,23983766.00,112811,32.77,2.00,-0.05
14-December-2016,70.95,71.25,69.40,69.70,70.232787558222152048,316675,1166,22240968.00,81150,25.63,1.85,-1.25
13-December-2016,71.50,71.50,69.70,70.85,70.464902778759810506,353575,1375,24914628.00,95651,27.05,1.80,-0.65
12-December-2016,71.85,71.85,69.90,70.35,70.505382599174970416,452105,1781,31875836.00,155634,34.42,1.95,-1.50
9-December-2016,70.95,71.70,70.10,71.10,71.050623750446354406,523687,2173,37208288.00,188359,35.97,1.60,0.15
8-December-2016,69.80,70.65,69.70,70.30,70.259312531368204575,326764,1422,22958214.00,134525,41.17,0.95,0.50
7-December-2016,70.00,72.40,68.60,69.15,70.500246326059647224,9940077,6115,700777877.00,8401707,84.52,3.80,-0.85
6-December-2016,69.00,69.95,68.05,69.35,69.215881343554406605,446398,1773,30897831.00,143348,32.11,1.90,0.35
5-December-2016,68.35,68.90,67.85,68.35,68.323319012624068153,491363,1826,33571551.00,133579,27.19,1.05,0.00
2-December-2016,68.50,69.25,67.50,68.20,68.284105493548461027,698128,2746,47671046.00,151931,21.76,1.75,-0.30
1-December-2016,70.95,71.10,69.10,69.35,69.792594517296536270,542652,1456,37873091.00,152208,28.05,2.00,-1.60
30-November-2016,69.70,71.20,69.65,70.65,70.497623641330302393,523490,1936,36904801.00,115936,22.15,1.55,0.95
29-November-2016,70.60,71.00,69.00,69.60,70.161284399626901297,408471,1488,28658850.00,146931,35.97,2.00,-1.00
28-November-2016,68.80,70.50,68.55,69.90,69.635713802512007576,665205,2331,46322025.00,186551,28.04,1.95,1.10
25-November-2016,69.70,71.30,68.15,70.70,70.122687777216902447,780526,2513,54732581.00,187593,24.03,3.15,1.00
24-November-2016,69.25,69.25,67.60,67.95,68.274544123677102995,590182,2044,40294407.00,154793,26.23,1.65,-1.30
23-November-2016,70.45,70.50,68.50,69.65,69.642356573794653722,957339,3233,66671344.00,253237,26.45,2.00,-0.80
22-November-2016,67.70,70.00,66.50,69.50,68.356031158414314360,1555920,4634,106356516.00,497983,32.01,3.50,1.80
21-November-2016,71.50,72.00,65.80,66.95,67.510421622293378279,2059948,7281,139067958.00,593134,28.79,6.20,-4.55
18-November-2016,74.00,74.25,70.80,71.10,72.588481729636678137,3011407,10213,218593462.00,1650236,54.80,3.45,-2.90
17-November-2016,73.25,74.20,72.30,73.15,73.161909365744364133,1172934,3283,85814091.00,467346,39.84,1.90,-0.10
16-November-2016,76.20,76.35,71.70,72.35,74.319358356060666650,1500396,3814,111508468.00,788576,52.56,4.65,-3.85
15-November-2016,77.90,78.20,71.10,73.85,75.309382442859222594,1717250,6603,129325037.00,352766,20.54,7.10,-4.05
11-November-2016,81.00,83.20,76.80,77.40,80.169996835238847289,2929131,17647,234828423.00,711674,24.30,6.40,-3.60
10-November-2016,78.00,82.00,77.70,80.40,80.490581454136627487,1865203,7195,150131274.00,387936,20.80,4.30,2.40
9-November-2016,73.80,76.85,69.50,76.20,73.392186707778579544,1938773,8411,142290790.00,363264,18.74,7.35,2.40
8-November-2016,79.35,79.35,76.85,77.20,77.650233199857728008,697256,3246,54142091.00,151245,21.69,2.50,-2.15
7-November-2016,77.05,78.35,76.80,77.20,77.596084065792282181,313897,1634,24357178.00,76482,24.37,1.55,0.15
4-November-2016,77.15,78.25,75.00,76.60,76.649756197466024756,712872,2768,54641465.00,130165,18.26,3.25,-0.55
3-November-2016,79.50,80.30,76.70,76.95,78.030461635901949241,514713,2071,40163293.00,185996,36.14,3.60,-2.55
2-November-2016,81.40,81.40,78.70,79.40,79.649945485264375660,600755,2172,47850103.00,120954,20.13,2.70,-2.00
1-November-2016,82.40,83.20,80.80,81.80,82.111509966998899963,479984,2106,39412211.00,138301,28.81,2.40,-0.60
30-October-2016,82.65,82.95,82.00,82.40,82.564925592455048224,187145,1105,15451613.00,103224,55.16,0.95,-0.25
28-October-2016,83.20,83.40,80.85,82.10,82.424363189933538573,744492,2450,61364279.00,152069,20.43,2.55,-1.10
27-October-2016,81.90,82.25,80.20,81.50,81.398490661060695951,524203,2370,42669333.00,118938,22.69,2.05,-0.40
26-October-2016,81.40,85.90,79.80,82.00,82.851793259410068927,2066377,11703,171203040.00,345268,16.71,6.10,0.60
25-October-2016,75.40,81.75,74.20,81.15,79.024079628495977336,2732891,12133,215964196.00,509234,18.63,7.55,5.75
24-October-2016,73.55,75.20,72.65,74.95,74.128342169773673108,561312,2584,41609128.00,158924,28.31,2.55,1.40
21-October-2016,73.80,73.80,71.65,73.25,72.550399543538638391,357533,1349,25939162.00,58998,16.50,2.15,-0.55
20-October-2016,71.80,73.80,70.90,73.25,72.730779135772000042,745544,2578,54223996.00,132866,17.82,2.90,1.45
19-October-2016,72.20,72.25,70.60,70.85,71.363773741108159371,352711,1163,25170788.00,67390,19.11,1.65,-1.35
18-October-2016,70.60,72.35,70.30,71.80,71.100653491091868219,643008,2639,45718289.00,219722,34.17,2.05,1.20
17-October-2016,71.15,71.65,69.60,69.90,70.436509925109273643,1005732,2372,70840252.00,129610,12.89,2.05,-1.25
14-October-2016,70.75,71.30,69.85,70.95,70.511655768485379322,397314,1626,28015268.00,139265,35.05,1.45,0.20
13-October-2016,73.95,73.95,69.25,70.55,71.092115058463984058,535971,1819,38103312.00,128870,24.04,4.70,-3.40
10-October-2016,73.20,73.65,72.55,72.85,72.977611046967374221,258967,1073,18898793.00,94692,36.57,1.10,-0.35
7-October-2016,73.05,73.50,72.60,73.20,73.033128345333387963,268471,942,19607277.00,80033,29.81,0.90,0.15
6-October-2016,74.75,74.75,72.50,73.00,73.850118722104217275,511278,1501,37757941.00,103165,20.18,2.25,-1.75
5-October-2016,75.70,75.90,73.85,74.20,74.808510603596888806,613141,2116,45868165.00,225014,36.70,2.05,-1.50
4-October-2016,75.50,75.80,74.00,75.30,75.072602104130987794,1178919,3912,88504517.00,228992,19.42,1.80,-0.20
3-October-2016,73.00,74.80,72.45,74.50,73.738473446123719347,365634,1524,26961293.00,116179,31.77,2.35,1.50
30-September-2016,71.05,72.50,69.60,71.95,71.494804913820694000,1002967,3968,71706930.00,321041,32.01,2.90,0.90
29-September-2016,76.50,76.70,68.15,70.35,72.509770023693372193,1467499,6889,106408015.00,359977,24.53,8.55,-6.15
28-September-2016,72.50,75.75,72.50,75.50,73.088121152713945323,9083676,10529,663908812.00,7141363,78.62,3.25,3.00
27-September-2016,74.30,74.30,72.40,72.45,72.995475928525361356,421744,1829,30785404.00,92225,21.87,1.90,-1.85
26-September-2016,72.80,74.25,72.15,72.90,73.509637846739088808,470022,2120,34551147.00,154799,32.93,2.10,0.10
23-September-2016,74.00,74.00,72.35,72.90,73.173920589411354335,587705,1807,43004679.00,245439,41.76,1.65,-1.10
22-September-2016,71.20,73.85,71.20,73.20,72.903204849091947305,10589859,7132,772034660.00,8655791,81.74,2.65,2.00
21-September-2016,72.50,72.50,70.75,71.00,71.324340496333570748,518079,1692,36951643.00,281437,54.32,1.75,-1.50
20-September-2016,72.60,74.00,71.50,71.85,72.490178976055822153,322166,1411,23353871.00,117482,36.47,2.50,-0.75
19-September-2016,72.50,74.20,72.25,73.95,73.342685466891697382,354322,1729,25986927.00,126485,35.70,1.95,1.45
16-September-2016,72.80,73.50,71.80,72.35,72.676555998931200432,340569,2097,24751382.00,79853,23.45,1.70,-0.45
15-September-2016,72.95,72.95,70.30,71.50,71.147601793598471482,348573,1485,24800133.00,68156,19.55,2.65,-1.45
14-September-2016,71.00,73.05,71.00,72.40,72.210242678958785249,383552,1950,27696383.00,82023,21.39,2.05,1.40
12-September-2016,71.10,72.20,70.00,70.90,71.166620521310678788,530931,2430,37784565.00,131887,24.84,2.20,-0.20
9-September-2016,73.60,74.00,72.60,73.25,73.330489706605576548,1285096,2896,94236719.00,741972,57.74,1.40,-0.35
8-September-2016,75.20,75.20,72.85,73.70,73.596954548315030993,508496,2095,37423757.00,161247,31.71,2.35,-1.50
7-September-2016,71.80,76.15,71.80,74.45,74.505122341600814832,1670037,6343,124426311.00,406043,24.31,4.35,2.65
6-September-2016,70.45,72.15,70.40,71.75,71.212829200846847157,637187,2388,45375889.00,205171,32.20,1.75,1.30
2-September-2016,70.00,70.50,69.30,70.05,69.786121380856391296,442508,1796,30880917.00,145840,32.96,1.20,0.05
1-September-2016,69.00,70.60,68.55,69.70,69.777956163682817389,1086907,4107,75842149.00,367500,33.81,2.05,0.70
31-August-2016,67.95,69.95,67.95,68.80,68.974136751866962329,1520652,5978,104885659.00,661275,43.49,2.00,0.85
30-August-2016,67.50,67.95,67.20,67.70,67.536560047059199301,375697,3220,25373283.00,135318,36.02,0.75,0.20
29-August-2016,66.55,67.25,66.00,67.05,66.846057007375079992,381284,1334,25487332.00,151872,39.83,1.25,0.50
26-August-2016,67.10,67.15,65.55,66.55,66.299390557420681728,529008,1779,35072908.00,147497,27.88,1.60,-0.55
25-August-2016,67.95,68.30,66.55,66.95,67.284773296035424650,797185,1904,53638412.00,347148,43.55,1.75,-1.00
24-August-2016,67.60,67.90,66.80,67.75,67.455728166696758476,393241,1813,26526358.00,134273,34.15,1.10,0.15
23-August-2016,66.00,67.50,66.00,67.15,66.768388419068392179,425458,1612,28407145.00,187282,44.02,1.50,1.15
22-August-2016,66.95,67.45,65.80,66.50,66.590023560925613625,734691,2257,48923091.00,254575,34.65,1.65,-0.45
19-August-2016,65.20,66.80,64.80,66.40,65.867278650902608446,732045,2514,48217812.00,249376,34.07,2.00,1.20
18-August-2016,64.90,65.20,64.30,64.85,64.880415868673050615,365500,1162,23713792.00,133380,36.49,0.90,-0.05
17-August-2016,65.00,65.30,63.75,64.15,64.542261738509760109,644460,1736,41594906.00,192519,29.87,1.55,-0.85
16-August-2016,63.85,65.20,62.85,64.95,64.151598016193230758,551465,1878,35377361.00,176956,32.09,2.35,1.10
12-August-2016,63.00,64.70,62.75,63.65,63.754292274828709147,649772,2010,41425754.00,171799,26.44,1.95,0.65
11-August-2016,62.55,63.20,62.10,62.95,62.702492262018343167,403529,1165,25302274.00,158391,39.25,1.10,0.40
10-August-2016,64.10,64.20,62.35,62.55,62.881324305477836413,464636,1326,29216927.00,101280,21.80,1.85,-1.55
9-August-2016,63.90,64.25,63.00,63.85,63.640509224523565220,493142,1574,31383808.00,115540,23.43,1.25,-0.05
8-August-2016,64.15,64.40,63.35,63.60,63.922211677112090677,462563,1125,29568050.00,165308,35.74,1.05,-0.55
5-August-2016,63.70,64.55,62.95,64.15,63.913372332430569816,930107,1855,59446275.00,572168,61.52,1.60,0.45
4-August-2016,62.70,63.25,61.50,62.80,62.421838933480222432,609984,1857,38076323.00,149282,24.47,1.75,0.10
3-August-2016,63.00,63.70,61.80,62.05,62.885835965764863126,2501173,2299,157288355.00,2031803,81.23,1.90,-0.95
2-August-2016,65.95,65.95,63.05,63.35,64.493219885438272636,736197,2115,47479715.00,204133,27.73,2.90,-2.60
1-August-2016,64.70,65.40,63.50,64.95,64.570848140971612779,575435,2225,37156326.00,186040,32.33,1.90,0.25
29-July-2016,64.85,65.70,64.20,64.70,64.962214328724291656,543063,1743,35278575.00,160835,29.62,1.50,-0.15
28-July-2016,66.00,66.00,64.50,64.80,65.357112165098644230,488726,1564,31941720.00,141645,28.98,1.50,-1.20
27-July-2016,64.40,65.80,64.40,65.00,65.072566821277321874,515704,1962,33558183.00,117490,22.78,1.40,0.60
26-July-2016,66.80,67.25,63.00,64.35,65.796760535212348019,1460056,4127,96066955.00,417733,28.61,4.25,-2.45
25-July-2016,65.00,66.15,63.55,66.00,65.110433511039416651,1677489,5116,109222036.00,503836,30.04,2.60,1.00
22-July-2016,62.30,64.20,60.40,63.85,62.638381536571583919,2155526,6924,135018660.00,396035,18.37,3.80,1.55
21-July-2016,62.70,63.00,60.50,61.00,61.895039437343971601,1205710,3080,74627468.00,441766,36.64,2.50,-1.70
20-July-2016,60.20,63.05,59.60,62.75,61.606122686667986629,858610,2457,52895633.00,280712,32.69,3.45,2.55
19-July-2016,59.90,60.90,58.45,60.20,59.860754016321438856,690993,1913,41363362.00,225838,32.68,2.45,0.30
18-July-2016,61.70,62.35,59.40,59.85,61.020172150770003709,1202202,3534,73358573.00,429711,35.74,2.95,-1.85
15-July-2016,62.90,63.50,61.35,61.70,62.134197883405953289,948316,2893,58922854.00,361197,38.09,2.15,-1.20
14-July-2016,61.10,63.20,60.85,62.65,62.328263018737785952,652425,2513,40664517.00,159843,24.50,2.35,1.55
13-July-2016,62.50,62.80,60.60,61.00,61.590460683842543817,636901,2041,39227026.00,130621,20.51,2.20,-1.50
12-July-2016,62.90,63.30,62.10,62.50,62.737008661212954329,1560405,4315,97895142.00,655720,42.02,1.20,-0.40
11-July-2016,61.85,62.65,61.05,61.45,61.734859099235733524,891443,3149,55033108.00,280558,31.47,1.60,-0.40
8-July-2016,60.00,61.45,59.15,60.95,60.220150139783251152,1002266,2313,60356609.00,311107,31.04,2.30,0.95
7-July-2016,60.20,61.20,59.70,60.05,60.409077456259703371,989991,2740,59804443.00,367418,37.11,1.50,-0.15
5-July-2016,60.85,61.85,60.00,60.20,60.615871083458405549,1076045,2707,65225405.00,495975,46.09,1.85,-0.65
4-July-2016,59.50,61.40,59.50,60.85,60.896809584737816135,889414,4236,54162475.00,304479,34.23,1.90,1.35
1-July-2016,58.15,60.25,58.05,59.05,59.301616768585000081,1046099,3894,62035362.00,287972,27.53,2.20,0.90
30-June-2016,56.70,58.00,56.40,57.55,57.241457747539155805,491498,1680,28134062.00,145784,29.66,1.60,0.85
29-June-2016,56.55,56.70,56.00,56.25,56.409983762572730142,177368,899,10005326.00,52858,29.80,0.70,-0.30
28-June-2016,55.75,56.50,55.70,55.95,56.131531058765774839,236294,877,13263544.00,87500,37.03,0.80,0.20
27-June-2016,54.75,56.50,54.70,55.90,55.876552599461435078,615339,1546,34383022.00,168807,27.43,1.80,1.15
24-June-2016,54.90,55.40,52.00,55.10,53.868143369843376829,772938,3752,41636735.00,167030,21.61,3.40,0.20
23-June-2016,55.70,56.35,54.90,56.00,55.618055578766295331,897573,2403,49921265.00,466767,52.00,1.45,0.30
22-June-2016,56.70,57.25,55.30,55.60,56.214366775433220456,437941,1340,24618576.00,140416,32.06,1.95,-1.10
21-June-2016,57.00,57.45,56.50,56.70,56.968353636473284284,414550,1157,23616231.00,146395,35.31,0.95,-0.30
20-June-2016,57.00,57.70,56.30,57.05,57.121350163082665861,384161,1469,21943795.00,149642,38.95,1.40,0.05
17-June-2016,58.50,58.75,57.30,57.70,58.025672274352963645,439813,1540,25520445.00,83225,18.92,1.45,-0.80
16-June-2016,59.25,59.25,57.45,57.85,57.990723692174389490,627836,1953,36408664.00,144118,22.95,1.80,-1.40
15-June-2016,59.50,60.55,58.75,59.15,59.462644961036067354,1229727,3573,73122820.00,349421,28.41,1.80,-0.35
14-June-2016,57.30,58.70,57.20,58.40,57.864726324934839270,391340,1339,22644782.00,103689,26.50,1.50,1.10
13-June-2016,58.00,58.00,55.80,56.70,56.756719055470907863,574932,1933,32631254.00,83278,14.48,2.20,-1.30
10-June-2016,58.10,59.30,57.40,58.35,58.468961404943970634,752998,2406,44027011.00,174012,23.11,1.90,0.25
9-June-2016,57.50,58.95,56.75,58.40,57.962912385763614163,1037651,4150,60145274.00,300399,28.95,2.20,0.90
